trip_id,rider_usage_codes,count_code_0,count_code_2,count_code_3
60030008161511-JUNE23,['0'],1,0,0
60030008161521-JUNE23,['0'],1,0,0
60030008161531-JUNE23,['0'],1,0,0
60030008161541-JUNE23,['0'],1,0,0
60030008161551-JUNE23,['0'],1,0,0
60030008161601-JUNE23,['0'],1,0,0
60030008161611-JUNE23,['0'],1,0,0
60030008161621-JUNE23,['0'],1,0,0
60030008161631-JUNE23,['0'],1,0,0
60030008161642-JUNE23,['0'],1,0,0
60030008161652-JUNE23,['0'],1,0,0
60030008161702-JUNE23,['0'],1,0,0
60030008161712-JUNE23,['0'],1,0,0
60030008161722-JUNE23,['0'],1,0,0
60030008161732-JUNE23,['0'],1,0,0
60030008161742-JUNE23,['0'],1,0,0
60030008161754-JUNE23,['0'],1,0,0
60030008161807-JUNE23,['0'],1,0,0
60030008161821-JUNE23,['0'],1,0,0
60030008161834-JUNE23,['0'],1,0,0
60030008161850-JUNE23,['0'],1,0,0
60030008161906-JUNE23,['0'],1,0,0
60030008161924-JUNE23,['0'],1,0,0
60030008161946-JUNE23,['0'],1,0,0
60030008162007-JUNE23,['0'],1,0,0
60030008162027-JUNE23,['0'],1,0,0
60030008170340-JUNE23,['0'],1,0,0
60030008172035-JUNE23,['0'],1,0,0
60030008172138-JUNE23,['0'],1,0,0
60030008172240-JUNE23,['0'],1,0,0
60030008172340-JUNE23,['0'],1,0,0
60030008172440-JUNE23,['0'],1,0,0
60030008172540-JUNE23,['0'],1,0,0
60030008172640-JUNE23,['0'],1,0,0
60030008190353-JUNE23,['0'],1,0,0
60030008192053-JUNE23,['0'],1,0,0
60030008192153-JUNE23,['0'],1,0,0
60030008192253-JUNE23,['0'],1,0,0
60030008192353-JUNE23,['0'],1,0,0
60030008192453-JUNE23,['0'],1,0,0
60030008192553-JUNE23,['0'],1,0,0
60030008192653-JUNE23,['0'],1,0,0
60033005740821-JUNE23,['0'],1,0,0
60033005740900-JUNE23,['0'],1,0,0
60033005740920-JUNE23,['0'],1,0,0
60033005740957-JUNE23,['0'],1,0,0
60033005741016-JUNE23,['0'],1,0,0
60033005741035-JUNE23,['0'],1,0,0
60033005741055-JUNE23,['0'],1,0,0
60033005741115-JUNE23,['0'],1,0,0
60033005741135-JUNE23,['0'],1,0,0
60033005741153-JUNE23,['0'],1,0,0
60033005741212-JUNE23,['0'],1,0,0
60033005741232-JUNE23,['0'],1,0,0
60033005741252-JUNE23,['0'],1,0,0
60033005741312-JUNE23,['0'],1,0,0
60033005741332-JUNE23,['0'],1,0,0
60033005741352-JUNE23,['0'],1,0,0
60033005741412-JUNE23,['0'],1,0,0
60033005741432-JUNE23,['0'],1,0,0
60033005741452-JUNE23,['0'],1,0,0
60033005741513-JUNE23,['0'],1,0,0
60033005741533-JUNE23,['0'],1,0,0
60033005741553-JUNE23,['0'],1,0,0
60033005741620-JUNE23,['0'],1,0,0
60033005741651-JUNE23,['0'],1,0,0
60033005741721-JUNE23,['0'],1,0,0
60033006512052-JUNE23,['0'],1,0,0
60033006512152-JUNE23,['0'],1,0,0
60033006512252-JUNE23,['0'],1,0,0
60033006512352-JUNE23,['0'],1,0,0
60033006512452-JUNE23,['0'],1,0,0
60033006522553-JUNE23,['0'],1,0,0
60033006522653-JUNE23,['0'],1,0,0
60033006530403-JUNE23,['0'],1,0,0
60033006530428-JUNE23,['0'],1,0,0
60033006530449-JUNE23,['0'],1,0,0
60033006530510-JUNE23,['0'],1,0,0
60033006530525-JUNE23,['0'],1,0,0
60033006530539-JUNE23,['0'],1,0,0
60033006530607-JUNE23,['0'],1,0,0
60033006530646-JUNE23,['0'],1,0,0
60033006530843-JUNE23,['0'],1,0,0
60033006530941-JUNE23,['0'],1,0,0
60033006540622-JUNE23,['0'],1,0,0
60033006540700-JUNE23,['0'],1,0,0
60033006540720-JUNE23,['0'],1,0,0
60033006540740-JUNE23,['0'],1,0,0
60033006540759-JUNE23,['0'],1,0,0
60033006540818-JUNE23,['0'],1,0,0
60033006540858-JUNE23,['0'],1,0,0
60033006540918-JUNE23,['0'],1,0,0
60033006540955-JUNE23,['0'],1,0,0
60033006541014-JUNE23,['0'],1,0,0
60033006541033-JUNE23,['0'],1,0,0
60033006541052-JUNE23,['0'],1,0,0
60033006541112-JUNE23,['0'],1,0,0
60033006541130-JUNE23,['0'],1,0,0
60033006541149-JUNE23,['0'],1,0,0
60033006541209-JUNE23,['0'],1,0,0
60033006541229-JUNE23,['0'],1,0,0
60033006541249-JUNE23,['0'],1,0,0
60033006541309-JUNE23,['0'],1,0,0
60033006541329-JUNE23,['0'],1,0,0
60033006541349-JUNE23,['0'],1,0,0
60033006541409-JUNE23,['0'],1,0,0
60033006541429-JUNE23,['0'],1,0,0
60033006541449-JUNE23,['0'],1,0,0
60033006541509-JUNE23,['0'],1,0,0
60033006541529-JUNE23,['0'],1,0,0
60033006541550-JUNE23,['0'],1,0,0
60033006541621-JUNE23,['0'],1,0,0
60033006541651-JUNE23,['0'],1,0,0
60033006541726-JUNE23,['0'],1,0,0
60033006541808-JUNE23,['0'],1,0,0
60033006541850-JUNE23,['0'],1,0,0
60033006541931-JUNE23,['0'],1,0,0
60033006542011-JUNE23,['0'],1,0,0
60033006542126-JUNE23,['0'],1,0,0
60033006542227-JUNE23,['0'],1,0,0
60033006542327-JUNE23,['0'],1,0,0
60033006551927-JUNE23,['0'],1,0,0
60033006552007-JUNE23,['0'],1,0,0
60033006561843-JUNE23,['0'],1,0,0
60033006562046-JUNE23,['0'],1,0,0
60033006570459-JUNE23,['0'],1,0,0
60033006570527-JUNE23,['0'],1,0,0
60033006570547-JUNE23,['0'],1,0,0
60033006570603-JUNE23,['0'],1,0,0
60033006570619-JUNE23,['0'],1,0,0
60033006570633-JUNE23,['0'],1,0,0
60033006570703-JUNE23,['0'],1,0,0
60033006570731-JUNE23,['0'],1,0,0
60033006570758-JUNE23,['0'],1,0,0
60033006570818-JUNE23,['0'],1,0,0
60033006570838-JUNE23,['0'],1,0,0
60033006570855-JUNE23,['0'],1,0,0
60033006570915-JUNE23,['0'],1,0,0
60033006570933-JUNE23,['0'],1,0,0
60033006570952-JUNE23,['0'],1,0,0
60033006571012-JUNE23,['0'],1,0,0
60033006571030-JUNE23,['0'],1,0,0
60033006571049-JUNE23,['0'],1,0,0
60033006571108-JUNE23,['0'],1,0,0
60033006571127-JUNE23,['0'],1,0,0
60033006571147-JUNE23,['0'],1,0,0
60033006571207-JUNE23,['0'],1,0,0
60033006571227-JUNE23,['0'],1,0,0
60033006571247-JUNE23,['0'],1,0,0
60033006571306-JUNE23,['0'],1,0,0
60033006571325-JUNE23,['0'],1,0,0
60033006571345-JUNE23,['0'],1,0,0
60033006571405-JUNE23,['0'],1,0,0
60033006571445-JUNE23,['0'],1,0,0
60033006571504-JUNE23,['0'],1,0,0
60033006571524-JUNE23,['0'],1,0,0
60033006571604-JUNE23,['0'],1,0,0
60033006571643-JUNE23,['0'],1,0,0
60033006571722-JUNE23,['0'],1,0,0
60033006571810-JUNE23,['0'],1,0,0
60033006571842-JUNE23,['0'],1,0,0
60033006572002-JUNE23,['0'],1,0,0
60033006572036-JUNE23,['0'],1,0,0
60033006572108-JUNE23,['0'],1,0,0
60033006572148-JUNE23,['0'],1,0,0
60033006572210-JUNE23,['0'],1,0,0
60033006572314-JUNE23,['0'],1,0,0
60033006600656-JUNE23,['0'],1,0,0
60033006600726-JUNE23,['0'],1,0,0
60033006600753-JUNE23,['0'],1,0,0
60033006600817-JUNE23,['0'],1,0,0
60033006600837-JUNE23,['0'],1,0,0
60033006600856-JUNE23,['0'],1,0,0
60033006600915-JUNE23,['0'],1,0,0
60033006600934-JUNE23,['0'],1,0,0
60033006600952-JUNE23,['0'],1,0,0
60033006601012-JUNE23,['0'],1,0,0
60033006601031-JUNE23,['0'],1,0,0
60033006601050-JUNE23,['0'],1,0,0
60033006601109-JUNE23,['0'],1,0,0
60033006601129-JUNE23,['0'],1,0,0
60033006601148-JUNE23,['0'],1,0,0
60033006601208-JUNE23,['0'],1,0,0
60033006601228-JUNE23,['0'],1,0,0
60033006601248-JUNE23,['0'],1,0,0
60033006601308-JUNE23,['0'],1,0,0
60033006601327-JUNE23,['0'],1,0,0
60033006601347-JUNE23,['0'],1,0,0
60033006601407-JUNE23,['0'],1,0,0
60033006601427-JUNE23,['0'],1,0,0
60033006601507-JUNE23,['0'],1,0,0
60033006601527-JUNE23,['0'],1,0,0
60033006601707-JUNE23,['0'],1,0,0
60033006601911-JUNE23,['0'],1,0,0
60033006622430-JUNE23,['0'],1,0,0
60033006622522-JUNE23,['0'],1,0,0
60033006631943-JUNE23,['0'],1,0,0
60035002592442-JUNE23,['0'],1,0,0
60035002662122-JUNE23,['0'],1,0,0
60035002662224-JUNE23,['0'],1,0,0
60035002662324-JUNE23,['0'],1,0,0
60035002730649-JUNE23,['0'],1,0,0
60035002730730-JUNE23,['0'],1,0,0
60035002730810-JUNE23,['0'],1,0,0
60035002730847-JUNE23,['0'],1,0,0
60035002731007-JUNE23,['0'],1,0,0
60035002731047-JUNE23,['0'],1,0,0
60035002731127-JUNE23,['0'],1,0,0
60035002731207-JUNE23,['0'],1,0,0
60035002731247-JUNE23,['0'],1,0,0
60035002731327-JUNE23,['0'],1,0,0
60035002731407-JUNE23,['0'],1,0,0
60035002731527-JUNE23,['0'],1,0,0
60035002731607-JUNE23,['0'],1,0,0
60035002731647-JUNE23,['0'],1,0,0
60035002731727-JUNE23,['0'],1,0,0
60035002731806-JUNE23,['0'],1,0,0
60035002740812-JUNE23,['0'],1,0,0
60035002740932-JUNE23,['0'],1,0,0
60035002741012-JUNE23,['0'],1,0,0
60035002741052-JUNE23,['0'],1,0,0
60035002741132-JUNE23,['0'],1,0,0
60035002741212-JUNE23,['0'],1,0,0
60035002741252-JUNE23,['0'],1,0,0
60035002741332-JUNE23,['0'],1,0,0
60035002741452-JUNE23,['0'],1,0,0
60035002741532-JUNE23,['0'],1,0,0
60035002741613-JUNE23,['0'],1,0,0
60035002741652-JUNE23,['0'],1,0,0
60035002741731-JUNE23,['0'],1,0,0
60035002741812-JUNE23,['0'],1,0,0
60035002750415-JUNE23,['0'],1,0,0
60035002750512-JUNE23,['0'],1,0,0
60035002750555-JUNE23,['0'],1,0,0
60035002750638-JUNE23,['0'],1,0,0
60035002750717-JUNE23,['0'],1,0,0
60035002750756-JUNE23,['0'],1,0,0
60035002750834-JUNE23,['0'],1,0,0
60035002750853-JUNE23,['0'],1,0,0
60035002750912-JUNE23,['0'],1,0,0
60035002750952-JUNE23,['0'],1,0,0
60035002751032-JUNE23,['0'],1,0,0
60035002751112-JUNE23,['0'],1,0,0
60035002751150-JUNE23,['0'],1,0,0
60035002751228-JUNE23,['0'],1,0,0
60035002751309-JUNE23,['0'],1,0,0
60035002751349-JUNE23,['0'],1,0,0
60035002751411-JUNE23,['0'],1,0,0
60035002751430-JUNE23,['0'],1,0,0
60035002751510-JUNE23,['0'],1,0,0
60035002751550-JUNE23,['0'],1,0,0
60035002751630-JUNE23,['0'],1,0,0
60035002751713-JUNE23,['0'],1,0,0
60035002751753-JUNE23,['0'],1,0,0
60035002751833-JUNE23,['0'],1,0,0
60035002751914-JUNE23,['0'],1,0,0
60035002751954-JUNE23,['0'],1,0,0
60035002752040-JUNE23,['0'],1,0,0
60035002752142-JUNE23,['0'],1,0,0
60035002762053-JUNE23,['0'],1,0,0
60035002762200-JUNE23,['0'],1,0,0
60035002762230-JUNE23,['0'],1,0,0
60035002762300-JUNE23,['0'],1,0,0
60035002762330-JUNE23,['0'],1,0,0
60035002812307-JUNE23,['0'],1,0,0
60035002812407-JUNE23,['0'],1,0,0
60035002820440-JUNE23,['0'],1,0,0
60035002820520-JUNE23,['0'],1,0,0
60035002820558-JUNE23,['0'],1,0,0
60035002820636-JUNE23,['0'],1,0,0
60035002820712-JUNE23,['0'],1,0,0
60035002820749-JUNE23,['0'],1,0,0
60035002820832-JUNE23,['0'],1,0,0
60035002820912-JUNE23,['0'],1,0,0
60035002820952-JUNE23,['0'],1,0,0
60035002821032-JUNE23,['0'],1,0,0
60035002821112-JUNE23,['0'],1,0,0
60035002821152-JUNE23,['0'],1,0,0
60035002821232-JUNE23,['0'],1,0,0
60035002821312-JUNE23,['0'],1,0,0
60035002821352-JUNE23,['0'],1,0,0
60035002821432-JUNE23,['0'],1,0,0
60035002821512-JUNE23,['0'],1,0,0
60035002821551-JUNE23,['0'],1,0,0
60035002821632-JUNE23,['0'],1,0,0
60035002821712-JUNE23,['0'],1,0,0
60035002821753-JUNE23,['0'],1,0,0
60035002821834-JUNE23,['0'],1,0,0
60035002821914-JUNE23,['0'],1,0,0
60035002821955-JUNE23,['0'],1,0,0
60035002822035-JUNE23,['0'],1,0,0
60035002832139-JUNE23,['0'],1,0,0
60035002832241-JUNE23,['0'],1,0,0
60035002832312-JUNE23,['0'],1,0,0
60035002842209-JUNE23,['0'],1,0,0
60035002852412-JUNE23,['0'],1,0,0
60040009360403-JUNE23,['2' '0'],1,1,0
60040009360423-JUNE23,['2' '0'],1,1,0
60040009360544-JUNE23,['2' '0'],1,1,0
60040009390643-JUNE23,['2' '0'],1,1,0
60040009470529-JUNE23,['0'],1,0,0
60040009470549-JUNE23,['0'],1,0,0
60040009470624-JUNE23,['0'],1,0,0
60040009470652-JUNE23,['0'],1,0,0
60040009470720-JUNE23,['0'],1,0,0
60040009470734-JUNE23,['0'],1,0,0
60040009470748-JUNE23,['0'],1,0,0
60040009470759-JUNE23,['0'],1,0,0
60040009470811-JUNE23,['0'],1,0,0
60040009470835-JUNE23,['0'],1,0,0
60040009470847-JUNE23,['0'],1,0,0
60040009470910-JUNE23,['0'],1,0,0
60040009470921-JUNE23,['0'],1,0,0
60040009470933-JUNE23,['0'],1,0,0
60040009470956-JUNE23,['0'],1,0,0
60040009471008-JUNE23,['0'],1,0,0
60040009471019-JUNE23,['0'],1,0,0
60040009471031-JUNE23,['0'],1,0,0
60040009471043-JUNE23,['0'],1,0,0
60040009471054-JUNE23,['0'],1,0,0
60040009471106-JUNE23,['0'],1,0,0
60040009471117-JUNE23,['0'],1,0,0
60040009471128-JUNE23,['0'],1,0,0
60040009471140-JUNE23,['0'],1,0,0
60040009471204-JUNE23,['0'],1,0,0
60040009471216-JUNE23,['0'],1,0,0
60040009471228-JUNE23,['0'],1,0,0
60040009471240-JUNE23,['0'],1,0,0
60040009471252-JUNE23,['0'],1,0,0
60040009471304-JUNE23,['0'],1,0,0
60040009471316-JUNE23,['0'],1,0,0
60040009471328-JUNE23,['0'],1,0,0
60040009471340-JUNE23,['0'],1,0,0
60040009471351-JUNE23,['0'],1,0,0
60040009471403-JUNE23,['0'],1,0,0
60040009471415-JUNE23,['0'],1,0,0
60040009471427-JUNE23,['0'],1,0,0
60040009471439-JUNE23,['0'],1,0,0
60040009471451-JUNE23,['0'],1,0,0
60040009471503-JUNE23,['0'],1,0,0
60040009471515-JUNE23,['0'],1,0,0
60040009471527-JUNE23,['0'],1,0,0
60040009471539-JUNE23,['0'],1,0,0
60040009471551-JUNE23,['0'],1,0,0
60040009471603-JUNE23,['0'],1,0,0
60040009471615-JUNE23,['0'],1,0,0
60040009471627-JUNE23,['0'],1,0,0
60040009471639-JUNE23,['0'],1,0,0
60040009471652-JUNE23,['0'],1,0,0
60040009471704-JUNE23,['0'],1,0,0
60040009471719-JUNE23,['0'],1,0,0
60040009471731-JUNE23,['0'],1,0,0
60040009471743-JUNE23,['0'],1,0,0
60040009471757-JUNE23,['0'],1,0,0
60040009471812-JUNE23,['0'],1,0,0
60040009471828-JUNE23,['0'],1,0,0
60040009471844-JUNE23,['0'],1,0,0
60040009471904-JUNE23,['0'],1,0,0
60040009471924-JUNE23,['0'],1,0,0
60040009471944-JUNE23,['0'],1,0,0
60040009472017-JUNE23,['0'],1,0,0
60040009472051-JUNE23,['0'],1,0,0
60040009472121-JUNE23,['0'],1,0,0
60040009472153-JUNE23,['0'],1,0,0
60040009472223-JUNE23,['0'],1,0,0
60040009472253-JUNE23,['0'],1,0,0
60040009490438-JUNE23,['2' '0'],1,1,0
60040009490508-JUNE23,['2' '0'],1,1,0
60040009490526-JUNE23,['2' '0'],1,1,0
60040009490551-JUNE23,['2' '0'],1,1,0
60040009490606-JUNE23,['2' '0'],1,1,0
60040009490633-JUNE23,['2' '0'],1,1,0
60040009490648-JUNE23,['2' '0'],1,1,0
60040009490701-JUNE23,['2' '0'],1,1,0
60040009490715-JUNE23,['2' '0'],1,1,0
60040009490730-JUNE23,['2' '0'],1,1,0
60040009490743-JUNE23,['2' '0'],1,1,0
60040009490754-JUNE23,['2' '0'],1,1,0
60040009490805-JUNE23,['2' '0'],1,1,0
60040009490815-JUNE23,['2' '0'],1,1,0
60040009490825-JUNE23,['2' '0'],1,1,0
60040009490837-JUNE23,['2' '0'],1,1,0
60040009490849-JUNE23,['2' '0'],1,1,0
60040009490901-JUNE23,['2' '0'],1,1,0
60040009490913-JUNE23,['2' '0'],1,1,0
60040009490925-JUNE23,['2' '0'],1,1,0
60040009490937-JUNE23,['2' '0'],1,1,0
60040009490949-JUNE23,['2' '0'],1,1,0
60040009491000-JUNE23,['2' '0'],1,1,0
60040009491010-JUNE23,['2' '0'],1,1,0
60040009491022-JUNE23,['2' '0'],1,1,0
60040009491034-JUNE23,['2' '0'],1,1,0
60040009491045-JUNE23,['2' '0'],1,1,0
60040009491056-JUNE23,['2' '0'],1,1,0
60040009491107-JUNE23,['2' '0'],1,1,0
60040009491119-JUNE23,['2' '0'],1,1,0
60040009491131-JUNE23,['2' '0'],1,1,0
60040009491143-JUNE23,['2' '0'],1,1,0
60040009491154-JUNE23,['2' '0'],1,1,0
60040009491206-JUNE23,['2' '0'],1,1,0
60040009491219-JUNE23,['2' '0'],1,1,0
60040009491230-JUNE23,['2' '0'],1,1,0
60040009491242-JUNE23,['2' '0'],1,1,0
60040009491254-JUNE23,['2' '0'],1,1,0
60040009491306-JUNE23,['2' '0'],1,1,0
60040009491318-JUNE23,['2' '0'],1,1,0
60040009491330-JUNE23,['2' '0'],1,1,0
60040009491342-JUNE23,['2' '0'],1,1,0
60040009491356-JUNE23,['2' '0'],1,1,0
60040009491408-JUNE23,['2' '0'],1,1,0
60040009491421-JUNE23,['2' '0'],1,1,0
60040009491433-JUNE23,['2' '0'],1,1,0
60040009491446-JUNE23,['2' '0'],1,1,0
60040009491511-JUNE23,['2' '0'],1,1,0
60040009491523-JUNE23,['2' '0'],1,1,0
60040009491535-JUNE23,['2' '0'],1,1,0
60040009491549-JUNE23,['2' '0'],1,1,0
60040009491601-JUNE23,['2' '0'],1,1,0
60040009491625-JUNE23,['2' '0'],1,1,0
60040009491649-JUNE23,['2' '0'],1,1,0
60040009491701-JUNE23,['2' '0'],1,1,0
60040009491725-JUNE23,['2' '0'],1,1,0
60040009491807-JUNE23,['2' '0'],1,1,0
60040009491845-JUNE23,['2' '0'],1,1,0
60040009491905-JUNE23,['2' '0'],1,1,0
60040009491946-JUNE23,['2' '0'],1,1,0
60040009492014-JUNE23,['2' '0'],1,1,0
60040009492045-JUNE23,['2' '0'],1,1,0
60040009501459-JUNE23,['2'],0,1,0
60040009501614-JUNE23,['2'],0,1,0
60040009501637-JUNE23,['2'],0,1,0
60040009501713-JUNE23,['2'],0,1,0
60040009501737-JUNE23,['2'],0,1,0
60040009501750-JUNE23,['2'],0,1,0
60040009501825-JUNE23,['2'],0,1,0
60040009501925-JUNE23,['2'],0,1,0
60040009502112-JUNE23,['2'],0,1,0
60040009522146-JUNE23,['2'],0,1,0
60053002380454-JUNE23,['0'],1,0,0
60053002380528-JUNE23,['0'],1,0,0
60053002380554-JUNE23,['0'],1,0,0
60053002380610-JUNE23,['0'],1,0,0
60053002380625-JUNE23,['0'],1,0,0
60053002380640-JUNE23,['0'],1,0,0
60053002380654-JUNE23,['0'],1,0,0
60053002380708-JUNE23,['0'],1,0,0
60053002380722-JUNE23,['0'],1,0,0
60053002380738-JUNE23,['0'],1,0,0
60053002380806-JUNE23,['0'],1,0,0
60053002380835-JUNE23,['0'],1,0,0
60053002380904-JUNE23,['0'],1,0,0
60053002380934-JUNE23,['0'],1,0,0
60053002381004-JUNE23,['0'],1,0,0
60053002381033-JUNE23,['0'],1,0,0
60053002381102-JUNE23,['0'],1,0,0
60053002381132-JUNE23,['0'],1,0,0
60053002381203-JUNE23,['0'],1,0,0
60053002381233-JUNE23,['0'],1,0,0
60053002381303-JUNE23,['0'],1,0,0
60053002381333-JUNE23,['0'],1,0,0
60053002381403-JUNE23,['0'],1,0,0
60053002381434-JUNE23,['0'],1,0,0
60053002381505-JUNE23,['0'],1,0,0
60053002381535-JUNE23,['0'],1,0,0
60053002381605-JUNE23,['0'],1,0,0
60053002381635-JUNE23,['0'],1,0,0
60053002381705-JUNE23,['0'],1,0,0
60053002381736-JUNE23,['0'],1,0,0
60053002381751-JUNE23,['0'],1,0,0
60053002381821-JUNE23,['0'],1,0,0
60053002381838-JUNE23,['0'],1,0,0
60053002381902-JUNE23,['0'],1,0,0
60053002381928-JUNE23,['0'],1,0,0
60053002381958-JUNE23,['0'],1,0,0
60053002382028-JUNE23,['0'],1,0,0
60053002382132-JUNE23,['0'],1,0,0
60053002400918-JUNE23,['0' '2'],1,1,0
60053002400947-JUNE23,['0' '2'],1,1,0
60053002401016-JUNE23,['0' '2'],1,1,0
60053002401044-JUNE23,['0' '2'],1,1,0
60053002401114-JUNE23,['0' '2'],1,1,0
60053002401145-JUNE23,['0' '2'],1,1,0
60053002401216-JUNE23,['0' '2'],1,1,0
60053002401246-JUNE23,['0' '2'],1,1,0
60053002401316-JUNE23,['0' '2'],1,1,0
60053002401346-JUNE23,['0' '2'],1,1,0
60053002401416-JUNE23,['0' '2'],1,1,0
60053002401444-JUNE23,['0' '2'],1,1,0
60053002401543-JUNE23,['0' '2'],1,1,0
60053002401614-JUNE23,['0' '2'],1,1,0
60053002401644-JUNE23,['0' '2'],1,1,0
60053002401715-JUNE23,['0' '2'],1,1,0
60053002401745-JUNE23,['0' '2'],1,1,0
60053002410345-JUNE23,['0' '2'],1,1,0
60053002410443-JUNE23,['0' '2'],1,1,0
60053002410507-JUNE23,['0' '2'],1,1,0
60053002410522-JUNE23,['0' '2'],1,1,0
60053002410536-JUNE23,['0' '2'],1,1,0
60053002410550-JUNE23,['0' '2'],1,1,0
60053002410604-JUNE23,['0' '2'],1,1,0
60053002410619-JUNE23,['0' '2'],1,1,0
60053002410633-JUNE23,['0' '2'],1,1,0
60053002410646-JUNE23,['0' '2'],1,1,0
60053002410701-JUNE23,['0' '2'],1,1,0
60053002410716-JUNE23,['0' '2'],1,1,0
60053002410731-JUNE23,['0' '2'],1,1,0
60053002410745-JUNE23,['0' '2'],1,1,0
60053002410759-JUNE23,['0' '2'],1,1,0
60053002410814-JUNE23,['0' '2'],1,1,0
60053002410829-JUNE23,['0' '2'],1,1,0
60053002410843-JUNE23,['0' '2'],1,1,0
60053002410911-JUNE23,['0' '2'],1,1,0
60053002410941-JUNE23,['0' '2'],1,1,0
60053002411008-JUNE23,['0' '2'],1,1,0
60053002411038-JUNE23,['0' '2'],1,1,0
60053002411109-JUNE23,['0' '2'],1,1,0
60053002411140-JUNE23,['0' '2'],1,1,0
60053002411210-JUNE23,['0' '2'],1,1,0
60053002411240-JUNE23,['0' '2'],1,1,0
60053002411310-JUNE23,['0' '2'],1,1,0
60053002411340-JUNE23,['0' '2'],1,1,0
60053002411408-JUNE23,['0' '2'],1,1,0
60053002411439-JUNE23,['0' '2'],1,1,0
60053002411507-JUNE23,['0' '2'],1,1,0
60053002411537-JUNE23,['0' '2'],1,1,0
60053002411608-JUNE23,['0' '2'],1,1,0
60053002411639-JUNE23,['0' '2'],1,1,0
60053002411742-JUNE23,['0' '2'],1,1,0
60053002411803-JUNE23,['0' '2'],1,1,0
60053002411829-JUNE23,['0' '2'],1,1,0
60053002411900-JUNE23,['0' '2'],1,1,0
60053002411935-JUNE23,['0' '2'],1,1,0
60053002420752-JUNE23,['0'],1,0,0
60053002420820-JUNE23,['0'],1,0,0
60053002420849-JUNE23,['0'],1,0,0
60053002420919-JUNE23,['0'],1,0,0
60053002420949-JUNE23,['0'],1,0,0
60053002421018-JUNE23,['0'],1,0,0
60053002421047-JUNE23,['0'],1,0,0
60053002421117-JUNE23,['0'],1,0,0
60053002421148-JUNE23,['0'],1,0,0
60053002421218-JUNE23,['0'],1,0,0
60053002421248-JUNE23,['0'],1,0,0
60053002421318-JUNE23,['0'],1,0,0
60053002421348-JUNE23,['0'],1,0,0
60053002421419-JUNE23,['0'],1,0,0
60053002421450-JUNE23,['0'],1,0,0
60053002421520-JUNE23,['0'],1,0,0
60053002421550-JUNE23,['0'],1,0,0
60053002421620-JUNE23,['0'],1,0,0
60053002421650-JUNE23,['0'],1,0,0
60053002421721-JUNE23,['0'],1,0,0
60053002421806-JUNE23,['0'],1,0,0
60053002442057-JUNE23,['0'],1,0,0
60053002451709-JUNE23,['2'],0,1,0
60053002452009-JUNE23,['2'],0,1,0
60053002461515-JUNE23,['2'],0,1,0
60062003420652-JUNE23,['0'],1,0,0
60062003420747-JUNE23,['0'],1,0,0
60062003420832-JUNE23,['0'],1,0,0
60062003420922-JUNE23,['0'],1,0,0
60062003421012-JUNE23,['0'],1,0,0
60062003421104-JUNE23,['0'],1,0,0
60062003421201-JUNE23,['0'],1,0,0
60062003421301-JUNE23,['0'],1,0,0
60062003421401-JUNE23,['0'],1,0,0
60062003421500-JUNE23,['0'],1,0,0
60062003421601-JUNE23,['0'],1,0,0
60062003421703-JUNE23,['0'],1,0,0
60062003421803-JUNE23,['0'],1,0,0
60062003430852-JUNE23,['0'],1,0,0
60062003430951-JUNE23,['0'],1,0,0
60062003431045-JUNE23,['0'],1,0,0
60062003431143-JUNE23,['0'],1,0,0
60062003431243-JUNE23,['0'],1,0,0
60062003431342-JUNE23,['0'],1,0,0
60062003431441-JUNE23,['0'],1,0,0
60062003431541-JUNE23,['0'],1,0,0
60062003431622-JUNE23,['0'],1,0,0
60062003431739-JUNE23,['0'],1,0,0
60062003440452-JUNE23,['0'],1,0,0
60062003440553-JUNE23,['0'],1,0,0
60062003441859-JUNE23,['0'],1,0,0
60062003441953-JUNE23,['0'],1,0,0
60062003470556-JUNE23,['0'],1,0,0
60062003470654-JUNE23,['0'],1,0,0
60062003470754-JUNE23,['0'],1,0,0
60062003520422-JUNE23,['0'],1,0,0
60062003520522-JUNE23,['0'],1,0,0
60066004170703-JUNE23,['0'],1,0,0
60066004170731-JUNE23,['0'],1,0,0
60066004170759-JUNE23,['0'],1,0,0
60066004170828-JUNE23,['0'],1,0,0
60066004170856-JUNE23,['0'],1,0,0
60066004170925-JUNE23,['0'],1,0,0
60066004170955-JUNE23,['0'],1,0,0
60066004171025-JUNE23,['0'],1,0,0
60066004171055-JUNE23,['0'],1,0,0
60066004171124-JUNE23,['0'],1,0,0
60066004171148-JUNE23,['0'],1,0,0
60066004171209-JUNE23,['0'],1,0,0
60066004171232-JUNE23,['0'],1,0,0
60066004171256-JUNE23,['0'],1,0,0
60066004171326-JUNE23,['0'],1,0,0
60066004171356-JUNE23,['0'],1,0,0
60066004171425-JUNE23,['0'],1,0,0
60066004171455-JUNE23,['0'],1,0,0
60066004171525-JUNE23,['0'],1,0,0
60066004171556-JUNE23,['0'],1,0,0
60066004171627-JUNE23,['0'],1,0,0
60066004171658-JUNE23,['0'],1,0,0
60066004180445-JUNE23,['0'],1,0,0
60066004180520-JUNE23,['0'],1,0,0
60066004180535-JUNE23,['0'],1,0,0
60066004180550-JUNE23,['0'],1,0,0
60066004180603-JUNE23,['0'],1,0,0
60066004180617-JUNE23,['0'],1,0,0
60066004180632-JUNE23,['0'],1,0,0
